taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory	sinacCategory
3600081	Cyathea gemmifera Christ	5530349	Alsophila firma (Baker) D.S.Conant	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila firma	5530349	NE	PR
5530036	Alsophila polystichoides Christ	5530036	Alsophila polystichoides Christ	78	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila polystichoides	5530036	NE	PR
7794393	Cyathea maxonii Underw.	3599417	Cyathea chimborazensis var. maxonii (Maxon) R.M.Tryon	12	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea chimborazensis	7314616	NE	PR
3600004	Cyathea microdonta (Desv.) Domin	3600004	Cyathea microdonta (Desv.) Domin	47	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea microdonta	3600004	NE	PR
5621247	Epiphyllum columbiense (F.A.C.Weber) Dodson & A.H.Gentry	5621135	Epiphyllum hookeri subsp. columbiense (F.A.C.Weber) Ralf Bauer	6	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Epiphyllum	3084180	Epiphyllum hookeri	6379095	NE	PR
3598581	Cyathea suprastrigosa (Christ) Maxon	3598581	Cyathea suprastrigosa (Christ) Maxon	189	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea suprastrigosa	3598581	NE	PR
3599593	Trichipteris scabriuscula (Maxon) R.M.Tryon	3600519	Cyathea bicrenata Liebm.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea bicrenata	3600519	NE	PR
3949849	Disocactus acuminatus (Cufod.) Kimnach	3955881	Pseudorhipsalis acuminata Cufod.	12	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Pseudorhipsalis	7283546	Pseudorhipsalis acuminata	3955881	NE	PR
3598335	Cyathea divergens var. tuerckheimii (Maxon) R.M.Tryon	3598155	Cyathea tuerckheimii Maxon	5	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea tuerckheimii	3598155		PR
3599034	Cyathea squamulosa (Losch) R.C.Moran	3599034	Cyathea squamulosa (Losch) R.C.Moran	31	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea squamulosa	3599034	NE	PR
7282182	Cereus jamacaru DC.	7282182	Cereus jamacaru DC.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Cereus	3084079	Cereus jamacaru	7282182	LC	PR
9694020	Rhipsalis teres (Vell.) Steud.	9694020	Rhipsalis teres (Vell.) Steud.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Rhipsalis	3084035	Rhipsalis teres	9694020	LC	PR
3944754	Rhipsalis wercklei Berger	7457467	Rhipsalis micrantha (Kunth) DC.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Rhipsalis	3084035	Rhipsalis micrantha	7457467	NE	PR
7853201	Cyathea mutica var. mutica	7853201	Cyathea mutica var. mutica	20	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea mutica	3599547		PR
8410528	Alsophila erinacea var. erinacea	5530413	Alsophila erinacea (H.Karst.) D.S.Conant	28	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila erinacea	5530413		PR
3084461	Selenicereus (Berger) Britton & Rose	3084461	Selenicereus (Berger) Britton & Rose	5	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Selenicereus	3084461			NE	PR
5621105	Epiphyllum lepidocarpum (F.A.C.Weber) Britton & Rose	10840546	Disocactus lepidocarpus (F.A.C.Weber) M.Á.Cruz & S.Arias	29	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Disocactus	7281686	Disocactus lepidocarpus	10840546	EN	PR
3598326	Cyathea trichiata (Maxon) Domin	3600519	Cyathea bicrenata Liebm.	56	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea bicrenata	3600519	NE	PR
7280625	Epiphyllum phyllanthus subsp. phyllanthus	7280625	Epiphyllum phyllanthus subsp. phyllanthus	25	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Epiphyllum	3084180	Epiphyllum phyllanthus	5384030		PR
3598256	Cyathea pinnula (Christ) R.C.Moran	3598256	Cyathea pinnula (Christ) R.C.Moran	32	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea pinnula	3598256	NE	PR
3949718	Disocactus himantocladus (Rol.-Goss.) Kimnach	3955810	Pseudorhipsalis himantoclada (Rol.-Goss.) Britton & Rose	30	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Pseudorhipsalis	7283546	Pseudorhipsalis himantoclada	3955810	NE	PR
2650324	Cnemidaria K.B.Presl, 1836	2650273	Cyathea J.E.Sm.	67	GENUS	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273				PR
11164167	Opuntia cochenillifera Karst.	11164167	Opuntia cochenillifera Karst.	9	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Opuntia	3084187	Opuntia cochenillifera	11164167	NE	PR
7314626	Cnemidaria mutica var. mutica	3599547	Cyathea mutica (Christ) Domin	78	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea mutica	3599547		PR
3598082	Cyathea polystichoides (Christ) Domin	5530036	Alsophila polystichoides Christ	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila polystichoides	5530036	NE	PR
5284082	Zamia obliqua A.Braun	5284082	Zamia obliqua A.Braun	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Cycadopsida	228	Cycadales	834	Zamiaceae	5375	Zamia	2683306	Zamia obliqua	5284082	NT	PR
2651582	Lophosoria K.B.Presl, 1847	2651582	Lophosoria K.B.Presl, 1847	4	GENUS	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Lophosoria	2651582				PR
3945111	Rhipsalis simmleri Beauverd	7281134	Rhipsalis cereuscula Haw. ex Phil.	5	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Rhipsalis	3084035	Rhipsalis cereuscula	7281134	NE	PR
7281497	Weberocereus biolleyi (F.A.C.Weber) Britton & Rose	3948614	Weberocereus tunilla subsp. biolleyi (F.A.C.Weber) Ralf Bauer	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Weberocereus	7281443	Weberocereus tunilla	7281444	NE	PR
3084036	Rhipsalis baccifera (J.S.Muell.) Stearn	11172812	Rhipsalis parasitica subsp. parasitica	142	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Rhipsalis	3084035	Rhipsalis parasitica	3945795	LC	PR
3600783	Cyathea ursina (Maxon) Lellinger	3600783	Cyathea ursina (Maxon) Lellinger	78	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea ursina	3600783	NE	PR
3598923	Cyathea stolzei A.R.Sm. ex Lellinger	3598923	Cyathea stolzei A.R.Sm. ex Lellinger	60	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea stolzei	3598923	NE	PR
7314534	Cyathea divergens Kunze	7314534	Cyathea divergens Kunze	106	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea divergens	7314534	NE	PR
2650326	Cyathea horrida (L.) Sm.	2650326	Cyathea horrida (L.) Sm.	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea horrida	2650326	NE	PR
3599016	Cyathea squarrosa (Rosenst.) Domin	3599016	Cyathea squarrosa (Rosenst.) Domin	35	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea squarrosa	3599016	NE	PR
5621135	Epiphyllum hookeri subsp. columbiense (F.A.C.Weber) Ralf Bauer	5621135	Epiphyllum hookeri subsp. columbiense (F.A.C.Weber) Ralf Bauer	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Epiphyllum	3084180	Epiphyllum hookeri	6379095		PR
7280569	Epiphyllum thomasianum subsp. thomasianum	7280569	Epiphyllum thomasianum subsp. thomasianum	5	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Epiphyllum	3084180	Epiphyllum thomasianum	7280568		PR
8148495	Zamia pseudomonticola L.D.Gómez ex D.W.Stev. & Sabato	8148495	Zamia pseudomonticola L.D.Gómez ex D.W.Stev. & Sabato	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Cycadopsida	228	Cycadales	834	Zamiaceae	5375	Zamia	2683306	Zamia pseudomonticola	8148495	NE	PR
9711172	Metaxya elongata Tuomisto & Cárdenas	9711172	Metaxya elongata Tuomisto & Cárdenas	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Metaxyaceae	3229243	Metaxya	8336203	Metaxya elongata	9711172	NE	PR
3946379	Stenocereus aragonii (F.A.C.Weber) Buxb.	3946379	Stenocereus aragonii (F.A.C.Weber) Buxb.	66	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Stenocereus	3084379	Stenocereus aragonii	3946379	LC	PR
3600482	Cyathea macrosora var. reginae (P.G.Windisch) A.R.Sm.	3598354	Cyathea traillii (Baker) Domin	10	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea traillii	3598354		PR
3598623	Hemitelia grandis Maxon	8261702	Cyathea mutica var. grandis (Maxon) Lehnert	6	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea mutica	3599547	NE	PR
3599406	Trichipteris villosa (Humb. & Bonpl. ex Willd.) R.M.Tryon	7314711	Cyathea villosa Humb. & Bonpl. ex Willd.	6	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea villosa	7314711	NE	PR
3599314	Cyathea holdridgeana Nisman & L.D.Gómez	3599314	Cyathea holdridgeana Nisman & L.D.Gómez	32	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea holdridgeana	3599314	NE	PR
7694050	Cyathea cervantesiana A.Rojas	7694050	Cyathea cervantesiana A.Rojas	10	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea cervantesiana	7694050	NE	PR
3948614	Weberocereus tunilla subsp. biolleyi (F.A.C.Weber) Ralf Bauer	3948614	Weberocereus tunilla subsp. biolleyi (F.A.C.Weber) Ralf Bauer	2	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Weberocereus	7281443	Weberocereus tunilla	7281444		PR
10629177	Leuenbergeria bleo (Kunth) Lodé	5620749	Pereskia bleo (Kunth) DC.	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Pereskia	3084442	Pereskia bleo	5620749	NE	PR
3598321	Cyathea pilosissima (Baker) Domin	3598321	Cyathea pilosissima (Baker) Domin	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea pilosissima	3598321	NE	PR
3600786	Cyathea povedae A.Rojas	3600786	Cyathea povedae A.Rojas	46	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea povedae	3600786	NE	PR
5529575	Alsophila decussata Christ	3599637	Cyathea multiflora Sm.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea multiflora	3599637	NE	PR
3944741	Hylocereus monacanthus (Lem.) Britton & Rose	9953409	Selenicereus monacanthus (Lem.) D.R.Hunt	37	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Selenicereus	3084461	Selenicereus monacanthus	9953409	LC	PR
3599576	Cyathea caracasana var. maxonii (Maxon) R.M.Tryon	3599417	Cyathea chimborazensis var. maxonii (Maxon) R.M.Tryon	32	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea chimborazensis	7314616		PR
3600505	Trichipteris costaricensis (Mett. ex Kuhn) Barrington	3598969	Cyathea costaricensis (Mett. ex Kuhn) Domin	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea costaricensis	3598969	NE	PR
3945175	Peniocereus hirschtianus (Schum.) D.R.Hunt	10748819	Acanthocereus hirschtianus (K.Schum.) Lodé	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Acanthocereus	3084454	Acanthocereus hirschtianus	10748819	LC	PR
8169297	Hylocereus Britton & Rose	3084461	Selenicereus (Berger) Britton & Rose	9	GENUS	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Selenicereus	3084461			NE	PR
3942130	Selenicereus testudo (Karw. ex Zucc.) Buxb.	3951581	Deamia testudo (Karw.) Britton & Rose	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Deamia	7282326	Deamia testudo	3951581	NE	PR
7314656	Trichipteris nigripes (C.Chr.) Barrington	8656803	Cyathea nigripes (C.Presl) Domin	5	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea nigripes	8656803	NE	PR
7314618	Alsophila imrayana (Hook.) Conant	7314618	Alsophila imrayana (Hook.) Conant	29	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila imrayana	7314618	NE	PR
3599852	Cyathea gracilis Griseb.	3599852	Cyathea gracilis Griseb.	44	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea gracilis	3599852	NE	PR
5384214	Pereskia grandifolia Haw.	5384214	Pereskia grandifolia Haw.	16	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Pereskia	3084442	Pereskia grandifolia	5384214	LC	PR
3600498	Cyathea wendlandii (Mett. ex Kuhn) Domin	3600498	Cyathea wendlandii (Mett. ex Kuhn) Domin	45	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea wendlandii	3600498	NE	PR
9210022	Zamia acuminata Oerst. ex Dyer	9210022	Zamia acuminata Oerst. ex Dyer	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Cycadopsida	228	Cycadales	834	Zamiaceae	5375	Zamia	2683306	Zamia acuminata	9210022	VU	PR
3598969	Cyathea costaricensis (Mett. ex Kuhn) Domin	3598969	Cyathea costaricensis (Mett. ex Kuhn) Domin	26	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea costaricensis	3598969	NE	PR
3599038	Hemitelia chiricana Maxon	3599389	Cyathea chiricana (Maxon) Domin	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea chiricana	3599389	NE	PR
9316974	Cyathea multiflora var. multiflora	3599637	Cyathea multiflora Sm.	68	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea multiflora	3599637		PR
3599306	Cyathea holdrigeana Nisman & L.Gomez	3599306	Cyathea holdrigeana Nisman & L.Gomez	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea holdrigeana	3599306	NE	PR
6379095	Epiphyllum hookeri (Link & Otto) Haw.	6379095	Epiphyllum hookeri (Link & Otto) Haw.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Epiphyllum	3084180	Epiphyllum hookeri	6379095	LC	PR
3084398	Hylocereus costaricensis (F.A.C.Weber) Britton & Rose	10197024	Selenicereus costaricensis (F.A.C.Weber) S.Arias & N.Korotkova	78	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Selenicereus	3084461	Selenicereus costaricensis	10197024	LC	PR
3190920	Drosera cayennensis Sagot ex Diels	3190920	Drosera cayennensis Sagot ex Diels	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Droseraceae	5399	Drosera	3190721	Drosera cayennensis	3190920	NE	PR
10687125	Selenicereus stenopterus (F.A.C.Weber) D.R.Hunt	10687125	Selenicereus stenopterus (F.A.C.Weber) D.R.Hunt	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Selenicereus	3084461	Selenicereus stenopterus	10687125	NE	PR
2650325	Cnemidaria horrida (L.) C.Presl	2650326	Cyathea horrida (L.) Sm.	28	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea horrida	2650326	NE	PR
3944390	Werckleocereus tonduzii Britton & Rose	7863861	Weberocereus tonduzii (F.A.C.Weber) G.D.Rowley	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Weberocereus	7281443	Weberocereus tonduzii	7863861	NE	PR
10748819	Acanthocereus hirschtianus (K.Schum.) Lodé	10748819	Acanthocereus hirschtianus (K.Schum.) Lodé	17	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Acanthocereus	3084454	Acanthocereus hirschtianus	10748819	NE	PR
7621307	Trichipteris schiedeana (C.Presl) R.M.Tryon	3599569	Cyathea schiedeana (C.Presl) Domin	7	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea schiedeana	3599569	NE	PR
7280669	Epiphyllum hookeri subsp. hookeri	7280669	Epiphyllum hookeri subsp. hookeri	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Epiphyllum	3084180	Epiphyllum hookeri	6379095		PR
7543065	Cyathea fulva (M.Martens & Galeotti) Fée	7543065	Cyathea fulva (M.Martens & Galeotti) Fée	55	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea fulva	7543065	NE	PR
5384087	Opuntia brasiliensis (Willd.) Haw.	7281094	Brasiliopuntia brasiliensis subsp. brasiliensis	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Brasiliopuntia	3084392	Brasiliopuntia brasiliensis	7530646	LC	PR
7280902	Melocactus curvispinus subsp. curvispinus	7280902	Melocactus curvispinus subsp. curvispinus	3	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Melocactus	5384242	Melocactus curvispinus	7280901		PR
3948763	Weberocereus frohningiorum Ralf Bauer	3948763	Weberocereus frohningiorum Ralf Bauer	13	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Weberocereus	7281443	Weberocereus frohningiorum	3948763	CR	PR
7314620	Nephelea erinacea (H.Karst.) R.M.Tryon	5530413	Alsophila erinacea (H.Karst.) D.S.Conant	39	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila erinacea	5530413	NE	PR
7280718	Rhipsalis pilocarpa Loefgr.	7280718	Rhipsalis pilocarpa Loefgr.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Rhipsalis	3084035	Rhipsalis pilocarpa	7280718	VU	PR
3599357	Cyathea choricarpa (Maxon) Domin	3599357	Cyathea choricarpa (Maxon) Domin	19	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea choricarpa	3599357	NE	PR
5621128	Epiphyllum hookeri subsp. pittieri (F.A.C.Weber) Ralf Bauer	5621128	Epiphyllum hookeri subsp. pittieri (F.A.C.Weber) Ralf Bauer	156	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Epiphyllum	3084180	Epiphyllum hookeri	6379095		PR
7280568	Epiphyllum thomasianum (K.Schum.) Britton & Rose	7280568	Epiphyllum thomasianum (K.Schum.) Britton & Rose	44	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Epiphyllum	3084180	Epiphyllum thomasianum	7280568	LC	PR
3599020	Hemitelia choricarpa Maxon	3599357	Cyathea choricarpa (Maxon) Domin	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea choricarpa	3599357	NE	PR
3599563	Cyathea caracasana var. meridensis (H.Karst.) R.M.Tryon	3600128	Cyathea meridensis H.Karst.	12	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea meridensis	3600128		PR
7873368	Zamia gomeziana R.H.Acuña	7873368	Zamia gomeziana R.H.Acuña	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Cycadopsida	228	Cycadales	834	Zamiaceae	5375	Zamia	2683306	Zamia gomeziana	7873368	NE	PR
3944853	Hylocereus calcaratus (F.A.C.Weber) Britton & Rose	10877311	Selenicereus calcaratus (F.A.C.Weber) D.R.Hunt	22	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Selenicereus	3084461	Selenicereus calcaratus	10877311	EN	PR
5384064	Opuntia ficus-indica (L.) Mill.	5384064	Opuntia ficus-indica (L.) Mill.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Opuntia	3084187	Opuntia ficus-indica	5384064	DD	PR
5565003	Metaxya rostrata (Kunth) C.Presl	5565003	Metaxya rostrata (Kunth) C.Presl	115	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Metaxyaceae	3229243	Metaxya	8336203	Metaxya rostrata	5565003	NE	PR
7314619	Alsophila imrayana var. imrayana	7314618	Alsophila imrayana (Hook.) Conant	4	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila imrayana	7314618		PR
