taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
3600482	Cyathea macrosora var. reginae (P.G.Windisch) A.R.Sm.	3598354	Cyathea traillii (Baker) Domin	10	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea traillii	3598354	
3598623	Hemitelia grandis Maxon	8261702	Cyathea mutica var. grandis (Maxon) Lehnert	6	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea mutica	3599547	NE
3599406	Trichipteris villosa (Humb. & Bonpl. ex Willd.) R.M.Tryon	7314711	Cyathea villosa Humb. & Bonpl. ex Willd.	6	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea villosa	7314711	NE
3599314	Cyathea holdridgeana Nisman & L.D.Gómez	3599314	Cyathea holdridgeana Nisman & L.D.Gómez	32	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea holdridgeana	3599314	NE
7694050	Cyathea cervantesiana A.Rojas	7694050	Cyathea cervantesiana A.Rojas	10	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea cervantesiana	7694050	NE
3948614	Weberocereus tunilla subsp. biolleyi (F.A.C.Weber) Ralf Bauer	3948614	Weberocereus tunilla subsp. biolleyi (F.A.C.Weber) Ralf Bauer	2	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Weberocereus	7281443	Weberocereus tunilla	7281444	
10629177	Leuenbergeria bleo (Kunth) Lodé	5620749	Pereskia bleo (Kunth) DC.	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Pereskia	3084442	Pereskia bleo	5620749	NE
3598321	Cyathea pilosissima (Baker) Domin	3598321	Cyathea pilosissima (Baker) Domin	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea pilosissima	3598321	NE
3600786	Cyathea povedae A.Rojas	3600786	Cyathea povedae A.Rojas	46	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea povedae	3600786	NE
5529575	Alsophila decussata Christ	3599637	Cyathea multiflora Sm.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea multiflora	3599637	NE
3944741	Hylocereus monacanthus (Lem.) Britton & Rose	9953409	Selenicereus monacanthus (Lem.) D.R.Hunt	37	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Selenicereus	3084461	Selenicereus monacanthus	9953409	LC
3599576	Cyathea caracasana var. maxonii (Maxon) R.M.Tryon	3599417	Cyathea chimborazensis var. maxonii (Maxon) R.M.Tryon	32	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea chimborazensis	7314616	
3600505	Trichipteris costaricensis (Mett. ex Kuhn) Barrington	3598969	Cyathea costaricensis (Mett. ex Kuhn) Domin	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea costaricensis	3598969	NE
3945175	Peniocereus hirschtianus (Schum.) D.R.Hunt	10748819	Acanthocereus hirschtianus (K.Schum.) Lodé	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Acanthocereus	3084454	Acanthocereus hirschtianus	10748819	LC
