taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2259740	Dichocoenia Milne Edwards & Haime, 1848	2259740	Dichocoenia Milne Edwards & Haime, 1848	1	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Meandrinidae	8216	Dichocoenia	2259740			NE
2260048	Montastraea Blainville, 1830	2260048	Montastraea Blainville, 1830	3	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Montastraeidae	8392047	Montastraea	2260048			NE
7673664	Acropora Oken, 1815	7673664	Acropora Oken, 1815	2	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Acroporidae	8153	Acropora	7673664			NE
2259477	Madracis mirabilis (Duchassaing & Michelotti, 1860)	2259484	Madracis myriaster (Milne Edwards & Haime, 1850)	24	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Pocilloporidae	5174	Madracis	2259474	Madracis myriaster	2259484	LC
4944081	Dichocoenia caloosahatcheensis Weisbord, 1974	4944081	Dichocoenia caloosahatcheensis Weisbord, 1974	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Meandrinidae	8216	Dichocoenia	2259740	Dichocoenia caloosahatcheensis	4944081	NE
8673139	Stephanocoenia spongiformis (Duncan, 1864)	8673139	Stephanocoenia spongiformis (Duncan, 1864)	17	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Astrocoeniidae	3939	Stephanocoenia	2259443	Stephanocoenia spongiformis	8673139	NE
4943707	Trachyphyllia sawkinsi (Vaughan, 1926)	10903221	Antillophyllia lonsdaleia (Duncan, 1864)	2	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Antillophyllia	4880195	Antillophyllia lonsdaleia	10903221	NE
2258906	Psammocora stellata (Verrill, 1866)	2258906	Psammocora stellata (Verrill, 1866)	6	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Psammocoridae	7014596	Psammocora	2258899	Psammocora stellata	2258906	NE
2258962	Cladocora pacifica Cairns, 1991	2258962	Cladocora pacifica Cairns, 1991	16	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Cladocora	2258961	Cladocora pacifica	2258962	NE
2260336	Scolymia Haime, 1852	2260336	Scolymia Haime, 1852	1	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Lobophylliidae	8265937	Scolymia	2260336			LC
2259307	Sphenotrochus Milne Edwards & Haime, 1848	2259307	Sphenotrochus Milne Edwards & Haime, 1848	10	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Turbinoliidae	3354	Sphenotrochus	2259307			
4944004	Manicina mayori Wells, 1936	2260111	Manicina areolata (Linnaeus, 1758)	30	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Manicina	2260110	Manicina areolata	2260111	NE
2260538	Pavona frondifera (Lamarck, 1816)	2260538	Pavona frondifera (Lamarck, 1816)	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Agariciidae	3932	Pavona	11356171	Pavona frondifera	2260538	LC
7765642	Stylophora affinis Duncan, 1863	7765642	Stylophora affinis Duncan, 1863	13	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Pocilloporidae	5174	Stylophora	7727995	Stylophora affinis	7765642	NE
8626612	Paracyathus henekeni (Duncan, 1863)	8626612	Paracyathus henekeni (Duncan, 1863)	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Paracyathus	2258966	Paracyathus henekeni	8626612	NE
2259152	Caryophyllia Lamarck, 1801	2259152	Caryophyllia Lamarck, 1801	2	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Caryophyllia	2259152			LC
2260579	Madrepora Linnaeus, 1758	2260579	Madrepora Linnaeus, 1758	4	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Oculinidae	9255	Madrepora	2260579			
